customer_id,age,gender,city,income_bracket,tenure_months,card_type
C100576,31,M,South Brettside,Low,148,Gold
C100577,29,M,West Angela,Affluent,125,Green
C100578,51,F,South Williamside,Mid,166,Green
C100579,39,M,Marciaville,Mid,55,Green
C100580,55,F,North Phillip,Mid,68,Gold
C100581,30,M,Angelastad,Affluent,88,Green
C100582,34,F,East Carrie,Mid,1,Green
C100583,42,M,Porterton,Mid,135,Green
C100584,44,F,East Jenniferfort,Mid,95,Green
C100585,45,F,Hernandezhaven,Mid,140,Gold
C100586,28,F,West Sarah,Low,106,Green
C100587,28,F,Franciscoport,Low,133,Green
C100588,34,M,Williamhaven,Low,108,Platinum
C100589,54,F,Ericksonport,Low,178,Gold
C100590,26,F,Cabrerastad,Low,42,Gold
C100591,32,M,Emilychester,Mid,102,Green
C100592,46,F,Lauratown,Low,124,Gold
C100593,45,F,Bakershire,Mid,140,Green
C100594,44,F,Lake Brett,High,103,Green
C100595,38,F,Jacksonfurt,Mid,146,Gold
C100596,26,F,Port Erin,High,74,Platinum
C100597,30,F,New Stacyville,Low,108,Gold
C100598,50,M,North Scott,Low,122,Green
C100599,46,M,Hernandezborough,Low,17,Platinum
C100600,23,M,Shawfort,Low,71,Green
C100601,47,M,Lake Devinborough,Mid,62,Platinum
C100602,52,M,Whitneyfort,Low,41,Green
C100603,38,F,Edwardsburgh,Low,119,Green
C100604,42,M,Barrmouth,Low,162,Gold
C100605,49,F,Ericaview,Mid,45,Centurion
C100606,30,F,Leebury,Mid,58,Platinum
C100607,63,F,Angelabury,Mid,179,Gold
C100608,51,M,Kellieborough,Mid,126,Gold
C100609,43,M,Stewartstad,High,162,Gold
C100610,37,M,Keithshire,Low,44,Gold
C100611,43,M,Huangfurt,High,15,Platinum
C100612,21,F,Stephanieberg,Mid,78,Green
C100613,60,F,Bobbyland,Low,70,Green
C100614,50,F,Sandraview,High,178,Centurion
C100615,54,M,Lewisside,Affluent,101,Platinum
C100616,38,M,Sarahview,Low,160,Green
C100617,34,F,North Christina,Mid,3,Green
C100618,30,M,East Brent,High,86,Centurion
C100619,46,F,Lake Jesse,High,74,Gold
C100620,32,F,South Markfort,Low,51,Gold
C100621,35,M,Lake Kellitown,Mid,67,Green
C100622,44,F,South Denise,Mid,76,Platinum
C100623,30,F,Woodsborough,Mid,93,Green
C100624,49,F,Manuelton,Mid,176,Green
C100625,37,M,Lake Audreyside,Mid,145,Green
C100626,21,F,East Robertburgh,Mid,7,Platinum
C100627,30,M,Port Randyfort,High,13,Gold
C100628,52,M,Lake Suzanne,Low,120,Platinum
C100629,27,M,Nancytown,Mid,66,Green
C100630,47,M,Ashleyville,High,4,Platinum
C100631,39,M,Justinside,High,138,Platinum
C100632,36,M,Smallberg,Mid,88,Platinum
C100633,65,M,Nelsonville,Mid,17,Centurion
C100634,23,M,Franciscomouth,Low,52,Green
C100635,29,F,Jennifertown,Mid,134,Gold
C100636,37,M,Krystalshire,Mid,69,Platinum
C100637,64,F,East Cheryl,Mid,137,Platinum
C100638,37,F,Wilcoxhaven,Mid,21,Gold
C100639,41,M,Christopherville,Mid,24,Green
C100640,34,M,East Thomas,Low,4,Gold
C100641,41,M,North Jose,Mid,152,Gold
C100642,34,F,South Karen,Mid,3,Green
C100643,45,F,Kevinshire,Mid,68,Platinum
C100644,46,F,West Desireebury,Low,101,Green
C100645,35,M,Lake Davidport,High,168,Green
C100646,25,F,South Gina,Mid,176,Gold
C100647,39,M,Hannahport,High,54,Gold
C100648,53,F,Christinabury,High,35,Green
C100649,28,M,South Eric,Mid,56,Green
C100650,41,F,Robertside,Low,108,Green
C100651,24,F,Toddborough,Mid,40,Green
C100652,26,F,Lake Karen,Mid,68,Green
C100653,52,M,New Seanstad,High,46,Green
C100654,45,F,New Danielside,Mid,78,Green
C100655,41,M,New Amanda,Low,141,Gold
C100656,21,F,West Melissa,Mid,155,Platinum
C100657,31,F,Wilsonborough,Mid,6,Gold
C100658,44,M,Davishaven,Mid,17,Gold
C100659,22,F,Stokesmouth,Mid,164,Green
C100660,34,M,New Robert,Mid,99,Platinum
C100661,46,M,New Stevenport,Affluent,81,Gold
C100662,21,M,South Jonathantown,Mid,2,Gold
C100663,21,F,New Charles,Mid,77,Green
C100664,21,F,Cooperland,Low,180,Green
C100665,41,F,North Valeriefort,Low,66,Gold
C100666,31,M,West Robertberg,Mid,52,Gold
C100667,47,F,Brooksfurt,Low,92,Platinum
C100668,39,M,Kanefurt,Low,171,Green
C100669,58,F,Millerside,Mid,22,Green
C100670,24,M,Lake Michelle,Low,111,Gold
C100671,41,F,East Victoriafurt,High,107,Platinum
C100672,29,M,Lake Tiffany,Low,67,Green
C100673,44,F,Port Andrewport,Mid,140,Gold
C100674,39,F,Nunezside,Mid,69,Green
C100675,27,F,Patelbury,Affluent,84,Gold
C100676,36,M,South Michael,Low,103,Platinum
C100677,38,M,Jacobville,Mid,39,Platinum
C100678,31,M,Port Donnatown,Affluent,13,Green
C100679,45,M,East Carlos,High,41,Green
C100680,26,F,South Carlaton,High,57,Gold
C100681,61,M,Lake Bradley,Mid,12,Green
C100682,48,M,Youngborough,Low,13,Gold
C100683,41,M,East Williamport,High,120,Gold
C100684,69,F,Port Sabrina,Affluent,97,Green
C100685,34,M,Barbaramouth,Mid,57,Platinum
C100686,44,F,West Nancy,Mid,40,Green
C100687,40,M,South Kevin,Mid,118,Centurion
C100688,46,F,New Stacyburgh,High,80,Platinum
C100689,54,F,Peterston,Low,128,Gold
C100690,44,M,Shellyfurt,Mid,173,Green
C100691,49,F,Heatherchester,Mid,35,Platinum
C100692,31,M,West Nicholas,Mid,3,Platinum
C100693,35,F,Allenbury,Mid,120,Green
C100694,56,F,Meredithberg,Low,5,Green
C100695,44,M,Melendezside,Mid,11,Green
C100696,40,F,Faulknerside,Mid,126,Centurion
C100697,29,F,South John,Mid,71,Platinum
C100698,48,F,West Deborah,Low,117,Platinum
C100699,29,M,Booneland,Mid,138,Platinum
C100700,26,M,North Joseph,Mid,106,Gold
C100701,39,M,Port Charlesshire,Low,116,Green
C100702,21,F,South Jason,Mid,162,Green
C100703,44,F,Kevintown,Low,67,Green
C100704,42,M,East Suzanne,Low,31,Gold
C100705,34,M,Lake Yvonnefort,Affluent,75,Platinum
C100706,35,F,Lake Cassandra,Mid,71,Centurion
C100707,36,F,South Rose,High,66,Green
C100708,29,F,Kimberlyfurt,Mid,70,Gold
C100709,40,M,Fergusonstad,High,41,Gold
C100710,35,M,Josehaven,High,160,Gold
C100711,39,M,Owensfort,Mid,20,Gold
C100712,36,M,Robinstad,Mid,178,Green
C100713,34,F,Robertshire,Mid,153,Platinum
C100714,41,F,Lake Dustin,Mid,140,Gold
C100715,46,F,Angelashire,Affluent,39,Platinum
C100716,32,M,Phillipsborough,High,145,Green
C100717,42,F,Jerryshire,Affluent,45,Green
C100718,43,F,South Andrea,Low,139,Green
C100719,23,M,Jonathanfort,High,70,Platinum
C100720,48,M,Murraystad,Affluent,125,Platinum
C100721,60,F,East Jennifer,Low,151,Gold
C100722,37,F,Whiteside,Low,91,Platinum
C100723,36,M,New Arthurland,High,70,Gold
C100724,35,F,Port Adamberg,Mid,166,Green
C100725,44,F,North Jasmine,High,130,Gold
C100726,43,F,East Williamstad,Low,84,Platinum
C100727,21,F,New Danafort,High,89,Green
C100728,28,M,Smithside,Mid,79,Green
C100729,43,F,Smithhaven,Low,113,Gold
C100730,36,F,Amandaport,Low,93,Green
C100731,25,F,New Lisachester,High,72,Platinum
C100732,54,M,North Samantha,High,165,Gold
C100733,29,F,East James,Mid,49,Green
C100734,38,M,Lisaview,Mid,52,Green
C100735,36,F,Millerfurt,High,33,Centurion
C100736,26,F,Cunninghambury,Mid,22,Gold
C100737,40,F,Gabriellaland,High,114,Gold
C100738,42,F,North Richardfurt,Mid,133,Green
C100739,32,F,Browntown,Mid,18,Platinum
C100740,34,M,North Vincent,Mid,166,Gold
C100741,44,M,Newmanmouth,Mid,118,Gold
C100742,21,F,New Samanthabury,High,117,Centurion
C100743,28,F,Port Heather,Mid,37,Green
C100744,40,F,Nelsonland,Mid,64,Gold
C100745,32,M,Rachelshire,High,138,Green
C100746,32,M,East Sarahmouth,Mid,79,Gold
C100747,47,F,East Brendafurt,Mid,170,Green
C100748,31,F,West Franciscobury,Affluent,123,Platinum
C100749,59,F,Rhodesside,Mid,176,Green
C100750,21,F,Patrickberg,Low,44,Gold
C100751,21,M,New Juliestad,Affluent,82,Platinum
C100752,47,F,North Samuelland,Mid,87,Centurion
C100753,27,F,Cassiefurt,Mid,16,Gold
C100754,27,F,Anthonyview,Low,54,Gold
C100755,48,M,Henrystad,High,102,Green
C100756,32,M,Reynoldsshire,Mid,163,Green
C100757,48,F,Millerport,Mid,98,Gold
C100758,31,M,Lake Charles,High,156,Green
C100759,41,M,Ericberg,High,2,Green
C100760,32,M,Stewartville,Low,94,Green
C100761,27,F,North Sherrymouth,Mid,141,Gold
C100762,57,M,Kathleenville,Mid,169,Gold
C100763,50,F,North Jacob,High,59,Green
C100764,30,F,Hawkinshaven,Low,69,Green
C100765,36,F,Garcialand,Mid,119,Gold
C100766,54,F,Angelamouth,High,92,Gold
C100767,27,M,Smithchester,High,45,Gold
C100768,27,M,Maxwellside,Mid,148,Platinum
C100769,43,M,New Adriana,High,24,Green
C100770,62,F,Jacksonview,Low,91,Green
C100771,38,F,Josephberg,High,94,Green
C100772,49,F,East Ryanchester,Low,58,Gold
C100773,26,F,Toddland,Mid,155,Gold
C100774,41,F,Johnathanbury,High,154,Green
C100775,34,F,Wheelerborough,Low,128,Gold
C100776,58,F,Rodriguezport,Mid,7,Gold
C100777,55,M,South Martinfurt,High,170,Centurion
C100778,63,M,Scottchester,High,47,Gold
C100779,30,F,West Malik,Mid,53,Gold
C100780,38,F,South Leon,High,38,Gold
C100781,42,F,Novakport,Mid,53,Centurion
C100782,30,M,Faulknerbury,Mid,143,Centurion
C100783,39,M,Nicholasfurt,Mid,154,Gold
C100784,47,M,Danielshire,Low,48,Gold
C100785,31,M,New Wendy,Affluent,95,Gold
C100786,30,F,Lake Katrina,Mid,147,Gold
C100787,29,M,Lake Stevenborough,Mid,137,Gold
C100788,23,F,Salinasland,Mid,64,Green
C100789,47,M,Chambersberg,Affluent,93,Platinum
C100790,30,M,Johnberg,Low,125,Gold
C100791,29,M,Mccormickland,Mid,179,Platinum
C100792,43,F,Ewingfort,Mid,39,Gold
C100793,37,F,Fergusonchester,Mid,4,Gold
C100794,32,F,Port Tanyaside,Low,126,Green
C100795,46,F,North Kaylastad,High,3,Gold
C100796,31,F,Lake Cheyenne,Affluent,64,Gold
C100797,21,M,Rasmussenmouth,Mid,29,Green
C100798,52,M,Rodriguezville,High,116,Platinum
C100799,28,M,Jeffreyhaven,Affluent,11,Green
C100800,30,M,South Neil,High,97,Gold
C100801,30,M,Bartonshire,Low,102,Green
C100802,38,M,West Whitney,Mid,155,Platinum
C100803,34,M,Garciachester,Mid,21,Green
C100804,48,F,North Marieberg,Mid,39,Gold
C100805,56,F,Larrymouth,High,102,Green
C100806,30,M,New Timothy,Affluent,46,Gold
C100807,27,F,Davismouth,Affluent,66,Platinum
C100808,32,F,Carloston,Mid,91,Green
C100809,42,M,North Melindaville,Low,164,Gold
C100810,36,F,Lake John,Affluent,111,Green
C100811,32,M,New Ethan,High,82,Gold
C100812,23,M,Mullenbury,Low,123,Gold
C100813,21,M,Sotoburgh,Affluent,99,Gold
C100814,26,M,Fosterborough,High,35,Gold
C100815,51,M,Vargasfurt,Mid,159,Gold
C100816,42,M,Lake Jasonview,Mid,156,Green
C100817,35,F,New Cristianside,Mid,103,Gold
C100818,46,F,West Mark,Low,129,Green
C100819,23,F,Wilsonfort,Mid,25,Platinum
C100820,38,F,Candicefurt,High,43,Platinum
C100821,21,F,West Michaelmouth,Low,84,Green
C100822,41,M,Port Emily,Mid,51,Green
C100823,40,F,Samanthashire,Mid,130,Green
C100824,41,F,Lake Dennisville,Mid,126,Centurion
C100825,50,M,West Daryl,Affluent,69,Platinum
C100826,46,F,Heatherhaven,Mid,9,Green
C100827,24,F,Barnesberg,Mid,2,Gold
C100828,51,M,Hendersonfort,High,162,Green
C100829,35,M,New Garrett,Mid,159,Gold
C100830,21,M,Donaldmouth,Mid,10,Gold
C100831,36,F,Harveystad,Mid,114,Gold
C100832,45,M,South Derrickfurt,Low,76,Platinum
C100833,26,M,Ortizfort,Low,164,Gold
C100834,52,M,Mckinneymouth,Mid,85,Green
C100835,27,F,Jacksonshire,Mid,49,Gold
C100836,32,F,Port Kathleenport,Affluent,70,Gold
C100837,30,F,West Jeffreyport,Mid,177,Platinum
C100838,21,M,Port Stephen,Mid,131,Green
C100839,27,F,Dunnville,Mid,133,Gold
C100840,30,F,West Kimberlystad,Low,90,Gold
C100841,36,F,Port Jenniferside,High,26,Gold
C100842,21,F,South Curtis,Low,72,Green
C100843,45,M,West Nancy,Affluent,5,Centurion
C100844,45,M,South Joseland,Low,15,Green
C100845,50,M,Grimesville,Mid,123,Green
C100846,21,F,East Lisa,Low,144,Platinum
C100847,34,F,Michellechester,Affluent,1,Green
C100848,48,F,New Donald,Mid,144,Green
C100849,49,F,Port Jamie,Mid,165,Gold
C100850,54,F,New Michaelview,Low,3,Green
C100851,39,M,West Tiffany,High,180,Centurion
C100852,37,M,Keithview,Mid,47,Gold
C100853,21,F,East Sydneychester,High,95,Gold
C100854,49,F,West Michelleberg,Mid,13,Green
C100855,32,F,East Dustin,Low,120,Green
C100856,38,F,Mariafurt,Low,55,Gold
C100857,37,M,Thomasview,Mid,149,Gold
C100858,21,M,Brooksland,Mid,66,Platinum
C100859,29,M,South Zacharyview,Low,155,Green
C100860,42,F,Shawnfort,High,166,Gold
C100861,37,F,Brandiland,Mid,90,Green
C100862,43,F,Reidstad,Mid,62,Gold
C100863,46,M,Port Amandaborough,Mid,102,Gold
C100864,28,M,Summersfort,Mid,174,Green
C100865,32,F,Marcusport,Mid,139,Gold
C100866,36,M,Amyberg,Low,8,Green
C100867,46,F,Kramerton,Low,97,Gold
C100868,35,F,North Conniemouth,High,117,Gold
C100869,21,F,North Sarahburgh,Affluent,64,Green
C100870,35,F,Bryantchester,Mid,21,Platinum
C100871,46,M,Lake Regina,Mid,115,Gold
C100872,52,F,Erikview,Mid,85,Platinum
C100873,41,M,Lake Michaelland,Mid,20,Green
C100874,21,M,Elizabethburgh,Low,8,Platinum
C100875,33,M,South Conniebury,Low,58,Green
C100876,43,M,Riosville,High,46,Gold
C100877,47,F,East Thomasberg,High,31,Platinum
C100878,43,F,New Erin,Low,93,Green
C100879,35,M,North Heatherville,Mid,9,Green
C100880,47,M,Bensonfort,Mid,15,Platinum
C100881,30,M,East Patrickville,High,94,Gold
C100882,40,F,West Michaelport,Low,154,Gold
C100883,46,F,South Kiara,Low,138,Green
C100884,44,M,Lake Victoria,High,29,Gold
C100885,44,M,North Alyssa,Low,80,Green
C100886,44,M,New Debramouth,High,36,Platinum
C100887,26,M,Jenniferberg,Mid,84,Gold
C100888,38,F,Jensenmouth,Low,109,Gold
C100889,27,M,North Peggy,Mid,118,Green
C100890,34,M,Port David,High,37,Platinum
C100891,25,M,Bellchester,High,86,Gold
C100892,41,F,Kyliebury,High,71,Platinum
C100893,21,M,Deannabury,Mid,151,Green
C100894,44,F,Kimberlytown,High,169,Platinum
C100895,38,F,Jamiehaven,Mid,93,Gold
C100896,58,F,Lake Peter,Mid,80,Green
C100897,35,M,Port Rachaelbury,High,102,Gold
C100898,35,M,Cruzbury,Low,156,Green
C100899,45,M,Littleland,Low,176,Green
C100900,36,M,West Sarahberg,Mid,166,Green
C100901,41,M,Valenciashire,Low,159,Gold
C100902,48,M,Diazburgh,Low,14,Gold
C100903,35,M,Bestland,Mid,117,Gold
C100904,51,M,New Carlosview,Mid,73,Green
C100905,21,F,North Sandra,High,91,Platinum
C100906,55,M,Hunterhaven,High,90,Platinum
C100907,21,M,Hendersonfurt,Mid,29,Green
C100908,52,M,Lake Amandaberg,Mid,179,Green
C100909,21,F,Christopherland,Mid,49,Gold
C100910,59,F,Port Eric,Mid,171,Gold
C100911,39,M,Peterland,Mid,72,Gold
C100912,27,F,Hollybury,Mid,133,Gold
C100913,58,M,East Christopherchester,Mid,42,Green
C100914,26,F,South Cherylton,Mid,135,Platinum
C100915,35,F,Elizabethburgh,Mid,42,Gold
C100916,66,F,North Jeantown,Mid,164,Green
C100917,42,F,South Stephanie,Affluent,105,Green
C100918,21,M,Garyberg,High,27,Gold
C100919,34,M,Jessicaville,Low,58,Gold
C100920,34,M,West Lindsayview,High,46,Gold
C100921,40,F,West Jennifershire,Mid,66,Centurion
C100922,37,M,South Spencerstad,High,25,Green
C100923,44,M,South Micheleburgh,High,73,Centurion
C100924,21,M,Ericville,Mid,117,Gold
C100925,31,M,East Joycetown,Low,155,Gold
C100926,41,F,Port Michellebury,Mid,129,Platinum
C100927,29,M,South Michaelberg,Mid,87,Gold
C100928,50,M,Port Austin,Mid,74,Green
C100929,29,M,Walkerbury,Mid,170,Platinum
C100930,39,F,Moonmouth,Low,180,Gold
C100931,36,M,Margaretshire,High,153,Gold
C100932,26,M,Davidton,Affluent,125,Platinum
C100933,38,F,East Linda,Mid,67,Gold
C100934,23,M,South Caseymouth,Low,6,Gold
C100935,33,M,Kiaraport,Mid,125,Gold
C100936,38,F,Christophermouth,Low,58,Gold
C100937,22,M,West Jamesshire,Affluent,70,Green
C100938,44,M,Jodibury,Low,53,Platinum
C100939,40,F,Richardsonfort,Mid,66,Green
C100940,43,M,Lake Rachel,Mid,58,Gold
C100941,38,M,East Adam,Mid,82,Platinum
C100942,25,F,Johnsonside,High,87,Green
C100943,37,F,Cynthiatown,High,2,Green
C100944,44,F,Aaronfurt,Mid,150,Green
C100945,24,M,Daltonhaven,Low,37,Gold
C100946,25,M,South Travis,Low,148,Platinum
C100947,35,F,East Jenniferland,Affluent,103,Gold
C100948,33,M,East Phyllishaven,High,24,Green
C100949,37,M,Haynesstad,Mid,112,Gold
C100950,34,F,Villegasland,Mid,65,Gold
C100951,39,M,New Dennisfurt,High,129,Green
C100952,51,M,New Ashleychester,Low,117,Gold
C100953,43,M,East Kelly,Affluent,116,Green
C100954,38,F,Sarafurt,Mid,105,Platinum
C100955,25,M,Louisview,Mid,3,Green
C100956,30,M,North Sherry,Mid,46,Green
C100957,47,M,Port Kayla,Low,55,Platinum
C100958,32,F,East Danielmouth,Low,75,Gold
C100959,27,M,Edwardsville,High,45,Green
C100960,61,M,Tamiborough,Low,154,Platinum
C100961,54,F,Parkerview,Mid,77,Gold
C100962,36,M,North Ericport,Mid,24,Green
C100963,26,M,East Marymouth,Mid,35,Gold
C100964,45,F,North Jennifer,Mid,24,Platinum
C100965,32,F,Randyton,Mid,28,Gold
C100966,47,M,Jorgeburgh,High,16,Green
C100967,32,F,South Melissaside,Mid,59,Gold
C100968,56,M,North Steven,Mid,144,Gold
C100969,32,F,North Alexander,Mid,15,Platinum
C100970,64,F,East James,High,11,Green
C100971,40,F,Watsonland,Affluent,79,Gold
C100972,53,M,Samanthaland,High,115,Green
C100973,32,M,North Jamesmouth,Mid,68,Gold
C100974,23,F,North Rebecca,Low,43,Centurion
C100975,21,F,Davidmouth,Mid,69,Green
C100976,52,F,East Sandrachester,Mid,141,Green
C100977,38,M,Crawfordfurt,Low,138,Gold
C100978,24,M,Thompsonborough,Mid,75,Gold
C100979,52,F,West Joshua,Mid,103,Green
C100980,50,F,North Christina,Mid,41,Gold
C100981,53,M,Lake Kenneth,High,178,Platinum
C100982,23,F,Andradefort,Low,59,Gold
C100983,51,F,North Joshuaberg,Low,39,Gold
C100984,42,M,Gonzalezhaven,High,3,Green
C100985,53,F,Lake Virginia,Mid,7,Platinum
C100986,43,M,South Kimberlystad,High,49,Green
C100987,39,F,Stephensfort,Mid,26,Green
C100988,51,F,Robertahaven,Mid,161,Green
C100989,47,M,Paulburgh,High,101,Gold
C100990,49,F,West Carlatown,High,176,Platinum
C100991,32,F,Brianfort,High,79,Green
C100992,36,F,Katiebury,Mid,2,Platinum
C100993,21,M,North John,Mid,127,Platinum
C100994,31,M,West Amanda,Mid,160,Gold
C100995,46,F,Port Wendybury,Low,132,Platinum
C100996,44,M,Kellyburgh,Affluent,20,Green
C100997,27,M,East Brittany,Low,117,Green
C100998,52,M,Robintown,Affluent,164,Platinum
C100999,70,M,Staceyshire,Mid,32,Gold
C101000,28,F,New Stacy,Low,28,Green
C101001,35,F,Weaverburgh,Mid,77,Gold
C101002,31,F,Johnsonton,High,1,Platinum
C101003,36,F,New Jeffery,High,56,Gold
C101004,41,F,Smithborough,High,35,Green
C101005,30,M,West Jennifer,High,112,Gold
C101006,34,F,Brianberg,High,30,Platinum
C101007,38,M,Port Daniel,High,54,Green
C101008,43,F,Susanstad,Mid,36,Green
C101009,54,M,Willismouth,Mid,80,Gold
C101010,37,M,Marcusburgh,Mid,58,Gold
C101011,31,M,Connerfort,Affluent,83,Green
C101012,45,M,Grantside,Affluent,65,Green
C101013,42,M,Jeffreyshire,Low,69,Green
C101014,35,M,South Kurt,High,128,Green
C101015,43,M,Davidtown,Affluent,51,Green
C101016,33,M,Rosalesshire,Low,22,Gold
C101017,32,M,East Carriebury,Mid,107,Gold
C101018,21,M,South Donaldland,Affluent,109,Gold
C101019,34,F,West Toni,Low,116,Gold
C101020,21,F,Lake Nicole,High,101,Green
C101021,30,F,Port Jennamouth,Mid,100,Gold
C101022,44,F,Smithborough,Affluent,164,Green
C101023,21,F,Lake Carlos,Affluent,68,Green
C101024,35,F,Kristintown,Affluent,36,Green
C101025,38,M,South Samuelchester,Mid,180,Centurion
C101026,35,F,South Trevor,High,178,Green
C101027,32,M,Bellfurt,High,169,Platinum
C101028,41,F,Port Timothyshire,Mid,146,Green
C101029,43,F,East Shannon,High,22,Gold
C101030,38,F,West Andrewview,Low,66,Platinum
C101031,33,M,North Matthewfurt,Mid,21,Green
C101032,47,F,Lake Charles,Mid,100,Green
C101033,23,F,West Brookefort,Low,128,Centurion
C101034,45,M,South Sherriburgh,Low,44,Gold
C101035,42,F,Mooreville,High,103,Green
C101036,40,M,Jamieborough,Mid,47,Green
C101037,37,M,Terryside,High,39,Platinum
C101038,21,M,Donnaport,Low,29,Platinum
C101039,53,F,North Brandon,Mid,54,Gold
C101040,47,M,Hernandezstad,Mid,90,Green
C101041,27,M,South Christopherfort,High,85,Platinum
C101042,46,M,North Anthony,Mid,17,Green
C101043,40,M,Lake Kelly,Mid,80,Gold
C101044,31,M,South Meganport,High,159,Gold
C101045,51,M,Ruizview,Mid,73,Green
C101046,33,M,Lake Amyburgh,Mid,49,Gold
C101047,52,M,Nicolestad,Low,101,Platinum
C101048,43,M,South Bradley,High,2,Platinum
C101049,48,F,Marshallbury,Low,176,Green
C101050,44,F,Anneberg,High,142,Green
C101051,43,M,North Elizabethside,Mid,59,Green
C101052,40,M,Arellanoshire,Affluent,97,Green
C101053,30,F,New Bruce,High,99,Gold
C101054,38,M,Cardenaschester,Affluent,103,Gold
C101055,48,F,Armstrongbury,Mid,179,Green
C101056,45,M,Evansfurt,High,2,Green
C101057,43,M,New Ashleyhaven,Mid,41,Green
C101058,21,F,North Stacy,Mid,123,Gold
C101059,35,F,Thompsonburgh,Mid,82,Gold
C101060,34,M,Port James,High,144,Gold
C101061,25,M,South Christianchester,Affluent,132,Gold
C101062,47,F,Port Courtney,High,140,Gold
C101063,21,M,Luisland,Mid,29,Gold
C101064,47,F,South Angelaside,Mid,135,Green
C101065,52,M,Melissahaven,High,14,Gold
C101066,35,M,Starktown,Mid,12,Green
C101067,37,M,Rodriguezberg,Low,99,Green
C101068,48,F,New Brianna,Mid,133,Centurion
C101069,29,M,North Annaville,Mid,81,Green
C101070,45,M,Mikaylastad,Mid,106,Gold
C101071,27,M,Bakerfort,Mid,32,Gold
C101072,24,F,Johnsonview,Low,74,Green
C101073,41,F,Thomasfurt,Low,171,Green
C101074,37,F,South Pamelamouth,Affluent,81,Gold
C101075,21,F,North Julie,Mid,69,Green
C101076,53,M,Pennytown,Mid,45,Green
C101077,33,F,Lisaport,High,106,Centurion
C101078,43,M,Juanfort,Mid,137,Gold
C101079,55,M,Port Jeremyport,Affluent,177,Green
C101080,40,M,Schroedermouth,High,161,Green
C101081,52,F,Jessicaland,Low,100,Gold
C101082,28,F,South Jason,Mid,146,Green
C101083,53,F,Figueroahaven,High,9,Green
C101084,28,F,Lorihaven,Affluent,62,Gold
C101085,31,F,North Larry,Mid,29,Green
C101086,21,F,Taylorhaven,Mid,125,Gold
C101087,40,M,East Jamesborough,Low,114,Gold
C101088,44,F,East Antonioton,Affluent,153,Green
C101089,46,F,Janetview,Mid,143,Green
C101090,22,F,Madisonhaven,Affluent,134,Gold
C101091,42,M,Reidville,Mid,120,Gold
C101092,42,M,East Nathanmouth,Mid,170,Green
C101093,44,M,Port Thomas,Mid,157,Green
C101094,29,M,Maxview,Mid,79,Centurion
C101095,21,M,West Anthonyton,Low,93,Green
C101096,45,F,Port Ashley,Mid,4,Centurion
C101097,36,F,Port Jeffrey,Low,82,Green
C101098,41,F,Lake Jamie,High,177,Green
C101099,36,M,Palmertown,Mid,172,Gold
C101100,40,M,Buckburgh,Low,75,Green
C101101,46,M,East Johnnyport,Affluent,14,Green
C101102,21,M,Rodneyfurt,High,131,Green
C101103,50,M,Stephenborough,Affluent,114,Centurion
C101104,35,M,Turnerhaven,Affluent,62,Green
C101105,55,F,Silvatown,Low,106,Gold
C101106,32,M,Annaport,Mid,64,Gold
C101107,30,F,Gabriellefort,High,102,Gold
C101108,36,F,West Vanessamouth,High,173,Gold
