exposure_id,customer_id,offer_id,merchant_id,category,exposure_date,redeemed,spend_amount,redemption_date
E1000367,C101419,O5583,M2005,Health & Wellness,2024-12-27,0,0.0,
E1000368,C102005,O5482,M2009,Dining,2025-05-06,0,0.0,
E1000369,C101330,O5476,M2035,Fuel,2024-04-30,0,0.0,
E1000370,C102557,O5302,M2137,Grocery,2025-03-17,0,0.0,
E1000371,C100423,O5203,M2004,Entertainment,2024-08-25,0,0.0,
E1000372,C100149,O5047,M2056,Retail,2024-03-21,0,0.0,
E1000373,C103463,O5463,M2072,Electronics,2025-06-29,0,0.0,
E1000374,C101513,O5287,M2084,Travel,2024-02-29,0,0.0,
E1000375,C102715,O5005,M2073,Grocery,2024-04-09,1,741.39,2024-04-16
E1000376,C102993,O5343,M2061,Entertainment,2024-03-31,0,0.0,
E1000377,C100138,O5351,M2116,Retail,2024-04-19,0,0.0,
E1000378,C103725,O5401,M2016,Health & Wellness,2025-06-01,1,1879.82,2025-06-21
E1000379,C101870,O5183,M2002,Fuel,2024-09-10,1,3409.93,2024-09-27
E1000380,C102061,O5457,M2032,Retail,2024-11-20,1,434.77,2024-12-11
E1000381,C101995,O5520,M2142,Entertainment,2024-03-28,0,0.0,
E1000382,C102818,O5242,M2005,Health & Wellness,2024-11-20,1,537.81,2024-12-07
E1000383,C101913,O5026,M2114,Grocery,2025-06-14,0,0.0,
E1000384,C104280,O5180,M2009,Dining,2025-05-28,0,0.0,
E1000385,C100742,O5577,M2023,Electronics,2025-06-20,1,514.06,2025-07-06
E1000386,C104181,O5003,M2096,Dining,2024-07-25,0,0.0,
E1000387,C104233,O5457,M2032,Retail,2024-08-11,0,0.0,
E1000388,C103537,O5024,M2065,Electronics,2024-04-06,0,0.0,
E1000389,C100076,O5461,M2066,Retail,2024-06-02,0,0.0,
E1000390,C101991,O5201,M2135,Dining,2025-03-19,1,1749.74,2025-04-10
E1000391,C103705,O5176,M2054,Retail,2025-01-24,0,0.0,
E1000392,C103022,O5036,M2039,Health & Wellness,2024-10-21,1,1591.28,2024-11-03
E1000393,C104871,O5082,M2043,Fuel,2024-04-26,1,391.77,2024-05-21
E1000394,C101016,O5176,M2054,Retail,2025-03-20,1,713.47,2025-04-08
E1000395,C100096,O5211,M2027,Travel,2024-12-02,0,0.0,
E1000396,C100994,O5209,M2091,Electronics,2024-02-05,0,0.0,
E1000397,C101554,O5590,M2080,Grocery,2025-06-08,0,0.0,
E1000398,C101032,O5095,M2035,Fuel,2024-08-24,0,0.0,
E1000399,C100082,O5138,M2145,Entertainment,2025-01-31,1,1059.28,2025-02-03
E1000400,C101535,O5243,M2006,Travel,2025-02-28,0,0.0,
E1000401,C104525,O5220,M2120,Entertainment,2024-01-14,0,0.0,
E1000402,C100512,O5487,M2095,Fuel,2024-06-05,0,0.0,
E1000403,C101922,O5294,M2125,Retail,2024-05-27,0,0.0,
E1000404,C101697,O5384,M2044,Retail,2024-10-17,0,0.0,
E1000405,C103485,O5575,M2032,Retail,2024-09-18,0,0.0,
E1000406,C102560,O5558,M2127,Retail,2024-12-25,0,0.0,
E1000407,C101914,O5135,M2115,Health & Wellness,2024-03-23,0,0.0,
E1000408,C104753,O5075,M2016,Health & Wellness,2024-05-30,0,0.0,
E1000409,C103976,O5125,M2087,Dining,2024-11-19,0,0.0,
E1000410,C100646,O5347,M2005,Health & Wellness,2025-06-05,0,0.0,
E1000411,C100797,O5466,M2112,Dining,2025-06-28,0,0.0,
E1000412,C100076,O5476,M2035,Fuel,2024-02-04,1,4720.61,2024-02-16
E1000413,C102683,O5105,M2063,Grocery,2024-12-07,1,736.14,2024-12-19
E1000414,C100741,O5381,M2063,Grocery,2024-03-08,0,0.0,
E1000415,C101225,O5225,M2042,Dining,2025-01-30,1,1076.95,2025-02-03
E1000416,C104202,O5402,M2089,Retail,2024-01-18,1,457.27,2024-02-13
E1000417,C100964,O5087,M2084,Travel,2024-11-29,0,0.0,
E1000418,C104781,O5225,M2042,Dining,2024-03-05,0,0.0,
E1000419,C100311,O5321,M2130,Grocery,2025-03-02,1,454.3,2025-03-25
E1000420,C102646,O5575,M2032,Retail,2025-05-04,0,0.0,
E1000421,C102731,O5108,M2059,Health & Wellness,2024-09-03,0,0.0,
E1000422,C100632,O5380,M2124,Electronics,2024-10-30,0,0.0,
E1000423,C104763,O5200,M2066,Retail,2024-09-17,0,0.0,
E1000424,C104694,O5374,M2019,Fuel,2025-02-22,0,0.0,
E1000425,C103681,O5070,M2001,Entertainment,2025-03-06,1,262.8,2025-03-18
E1000426,C100414,O5388,M2133,Fuel,2025-06-16,1,583.35,2025-06-17
E1000427,C103206,O5295,M2020,Travel,2024-02-25,0,0.0,
E1000428,C101542,O5159,M2133,Fuel,2024-10-20,0,0.0,
E1000429,C100771,O5359,M2098,Entertainment,2024-08-17,0,0.0,
E1000430,C104479,O5521,M2071,Entertainment,2025-03-30,0,0.0,
E1000431,C102587,O5445,M2108,Entertainment,2024-05-01,0,0.0,
E1000432,C100486,O5167,M2117,Dining,2024-04-29,0,0.0,
E1000433,C101779,O5594,M2112,Dining,2025-06-01,0,0.0,
E1000434,C100029,O5344,M2029,Entertainment,2025-03-07,0,0.0,
E1000435,C100129,O5485,M2107,Fuel,2025-05-18,1,1019.26,2025-05-25
E1000436,C104214,O5178,M2069,Entertainment,2024-08-24,0,0.0,
E1000437,C102374,O5138,M2145,Entertainment,2024-03-21,0,0.0,
E1000438,C103983,O5205,M2110,Retail,2024-09-14,1,1096.58,2024-10-07
E1000439,C103141,O5466,M2112,Dining,2024-10-30,0,0.0,
E1000440,C100207,O5032,M2135,Dining,2024-05-26,0,0.0,
E1000441,C104186,O5129,M2019,Fuel,2024-10-27,1,718.54,2024-11-18
E1000442,C104215,O5081,M2057,Health & Wellness,2025-07-04,1,1226.29,2025-07-27
E1000443,C100981,O5109,M2076,Grocery,2024-07-16,0,0.0,
E1000444,C104302,O5009,M2076,Grocery,2025-01-16,0,0.0,
E1000445,C104501,O5398,M2088,Health & Wellness,2024-03-12,0,0.0,
E1000446,C102171,O5538,M2018,Fuel,2025-06-17,0,0.0,
E1000447,C100111,O5469,M2068,Fuel,2024-12-31,0,0.0,
E1000448,C104709,O5414,M2124,Electronics,2025-02-01,0,0.0,
E1000449,C101409,O5127,M2038,Health & Wellness,2024-12-25,0,0.0,
E1000450,C100705,O5481,M2056,Retail,2025-06-10,1,4771.76,2025-06-13
E1000451,C102779,O5453,M2070,Fuel,2024-09-17,1,904.84,2024-10-11
E1000452,C104199,O5268,M2005,Health & Wellness,2024-04-19,1,606.71,2024-04-21
E1000453,C102600,O5423,M2067,Travel,2025-02-06,0,0.0,
E1000454,C102615,O5526,M2131,Electronics,2024-05-21,0,0.0,
E1000455,C104857,O5442,M2072,Electronics,2025-03-08,0,0.0,
E1000456,C102974,O5222,M2021,Travel,2024-10-15,0,0.0,
E1000457,C100847,O5425,M2045,Fuel,2024-02-19,0,0.0,
E1000458,C102943,O5365,M2027,Travel,2024-01-15,1,775.36,2024-02-08
E1000459,C103220,O5098,M2033,Electronics,2024-01-20,1,1952.36,2024-01-22
E1000460,C100168,O5309,M2140,Health & Wellness,2024-09-22,1,2161.27,2024-09-25
E1000461,C100984,O5519,M2045,Fuel,2025-06-20,0,0.0,
E1000462,C101107,O5096,M2025,Entertainment,2025-05-27,0,0.0,
E1000463,C102567,O5582,M2122,Health & Wellness,2024-10-19,0,0.0,
E1000464,C100106,O5490,M2109,Fuel,2024-11-13,1,796.07,2024-11-30
E1000465,C104980,O5396,M2134,Fuel,2025-04-30,0,0.0,
E1000466,C102705,O5169,M2104,Fuel,2024-01-04,0,0.0,
E1000467,C102078,O5158,M2031,Travel,2024-10-06,0,0.0,
E1000468,C103618,O5012,M2098,Entertainment,2025-03-23,0,0.0,
E1000469,C104342,O5119,M2117,Dining,2025-05-09,0,0.0,
E1000470,C102973,O5305,M2087,Dining,2024-10-17,0,0.0,
E1000471,C101553,O5326,M2067,Travel,2024-08-11,1,3457.73,2024-08-27
E1000472,C102002,O5405,M2080,Grocery,2024-06-26,0,0.0,
E1000473,C100497,O5481,M2056,Retail,2024-10-04,0,0.0,
E1000474,C104949,O5136,M2100,Grocery,2025-06-14,1,8667.09,2025-06-29
E1000475,C104399,O5482,M2009,Dining,2024-03-21,0,0.0,
E1000476,C101421,O5514,M2058,Grocery,2024-04-30,0,0.0,
E1000477,C103474,O5020,M2056,Retail,2024-04-24,0,0.0,
E1000478,C104411,O5248,M2124,Electronics,2025-07-01,0,0.0,
E1000479,C104373,O5588,M2063,Grocery,2024-11-17,1,1990.62,2024-12-08
E1000480,C100541,O5352,M2102,Fuel,2025-04-25,0,0.0,
E1000481,C100788,O5265,M2099,Dining,2024-02-05,0,0.0,
E1000482,C100355,O5401,M2016,Health & Wellness,2025-03-13,0,0.0,
E1000483,C103974,O5487,M2095,Fuel,2025-05-02,1,641.1,2025-05-12
E1000484,C101226,O5256,M2108,Entertainment,2024-03-20,1,614.97,2024-03-24
E1000485,C100249,O5549,M2013,Fuel,2024-03-29,0,0.0,
E1000486,C104198,O5587,M2122,Health & Wellness,2024-04-09,0,0.0,
E1000487,C103395,O5042,M2102,Fuel,2024-11-22,1,2139.94,2024-12-07
E1000488,C103969,O5050,M2134,Fuel,2025-01-26,0,0.0,
E1000489,C100531,O5092,M2019,Fuel,2024-10-15,0,0.0,
E1000490,C100558,O5571,M2140,Health & Wellness,2025-03-21,1,1024.64,2025-03-27
E1000491,C101619,O5004,M2058,Grocery,2024-09-29,0,0.0,
E1000492,C101291,O5041,M2103,Grocery,2025-03-26,1,1122.27,2025-04-23
E1000493,C103124,O5257,M2149,Retail,2025-01-20,0,0.0,
E1000494,C104880,O5443,M2033,Electronics,2024-03-11,0,0.0,
E1000495,C104113,O5397,M2036,Electronics,2024-09-10,0,0.0,
E1000496,C101127,O5558,M2127,Retail,2025-04-03,0,0.0,
E1000497,C104247,O5565,M2054,Retail,2024-04-28,1,596.23,2024-05-12
E1000498,C103911,O5034,M2038,Health & Wellness,2024-11-01,0,0.0,
E1000499,C104968,O5558,M2127,Retail,2024-05-31,0,0.0,
E1000500,C101107,O5379,M2032,Retail,2024-05-21,1,1233.12,2024-06-12
E1000501,C104644,O5528,M2141,Retail,2025-02-14,1,1569.06,2025-02-18
E1000502,C101687,O5386,M2019,Fuel,2025-01-08,0,0.0,
E1000503,C104471,O5072,M2019,Fuel,2024-08-23,1,3063.68,2024-09-09
E1000504,C104303,O5319,M2144,Travel,2024-11-13,0,0.0,
E1000505,C104555,O5331,M2093,Electronics,2024-09-10,0,0.0,
E1000506,C103475,O5006,M2062,Retail,2024-04-13,0,0.0,
E1000507,C102577,O5476,M2035,Fuel,2025-05-22,0,0.0,
E1000508,C102532,O5317,M2089,Retail,2024-03-16,1,319.78,2024-04-12
E1000509,C104217,O5017,M2083,Fuel,2024-02-23,0,0.0,
E1000510,C102029,O5010,M2123,Travel,2024-05-10,1,2820.4,2024-05-29
E1000511,C101143,O5146,M2062,Retail,2025-04-23,1,448.67,2025-05-07
E1000512,C104346,O5595,M2101,Travel,2024-09-07,1,644.46,2024-09-23
E1000513,C104991,O5486,M2100,Grocery,2024-02-18,1,597.26,2024-02-21
E1000514,C103743,O5517,M2047,Dining,2024-05-14,1,880.89,2024-06-08
E1000515,C103590,O5551,M2051,Retail,2024-11-01,1,1248.61,2024-11-04
E1000516,C103798,O5164,M2055,Travel,2025-05-06,1,384.02,2025-05-28
E1000517,C101747,O5120,M2078,Fuel,2024-05-30,0,0.0,
E1000518,C104819,O5064,M2144,Travel,2024-06-27,0,0.0,
E1000519,C100217,O5307,M2042,Dining,2024-04-19,0,0.0,
E1000520,C102810,O5229,M2075,Electronics,2025-07-11,0,0.0,
E1000521,C103415,O5040,M2025,Entertainment,2024-06-12,1,997.04,2024-07-07
E1000522,C101716,O5029,M2050,Fuel,2024-05-29,0,0.0,
E1000523,C104699,O5087,M2084,Travel,2024-11-26,0,0.0,
E1000524,C100289,O5285,M2132,Travel,2024-04-29,0,0.0,
E1000525,C104697,O5125,M2087,Dining,2024-04-07,1,1908.64,2024-05-02
E1000526,C103268,O5271,M2075,Electronics,2024-03-31,0,0.0,
E1000527,C102743,O5050,M2134,Fuel,2025-01-09,1,620.41,2025-01-26
E1000528,C100609,O5008,M2137,Grocery,2024-03-08,0,0.0,
E1000529,C102353,O5370,M2096,Dining,2024-09-29,0,0.0,
E1000530,C100535,O5212,M2088,Health & Wellness,2024-09-27,0,0.0,
E1000531,C103291,O5089,M2029,Entertainment,2024-04-30,0,0.0,
E1000532,C103757,O5501,M2026,Retail,2024-06-02,0,0.0,
E1000533,C100756,O5353,M2113,Retail,2024-05-26,0,0.0,
E1000534,C103849,O5225,M2042,Dining,2024-01-26,0,0.0,
E1000535,C100353,O5049,M2100,Grocery,2025-04-13,1,456.88,2025-04-30
E1000536,C104830,O5559,M2036,Electronics,2025-03-10,0,0.0,
E1000537,C103891,O5300,M2149,Retail,2024-02-17,0,0.0,
E1000538,C104330,O5078,M2109,Fuel,2025-07-07,0,0.0,
E1000539,C100305,O5556,M2096,Dining,2025-03-30,1,10554.39,2025-04-22
E1000540,C102995,O5173,M2036,Electronics,2024-09-15,0,0.0,
E1000541,C103708,O5446,M2043,Fuel,2024-03-24,1,1068.1,2024-04-18
E1000542,C102214,O5598,M2145,Entertainment,2025-05-13,0,0.0,
E1000543,C104148,O5590,M2080,Grocery,2024-07-01,1,938.07,2024-07-17
E1000544,C101209,O5571,M2140,Health & Wellness,2025-02-11,1,821.94,2025-03-08
E1000545,C100275,O5586,M2089,Retail,2024-06-08,1,550.84,2024-06-17
E1000546,C100146,O5540,M2067,Travel,2024-05-28,1,7127.35,2024-06-05
E1000547,C103548,O5059,M2091,Electronics,2025-06-06,1,512.58,2025-06-15
E1000548,C104725,O5068,M2115,Health & Wellness,2024-05-30,0,0.0,
E1000549,C101953,O5595,M2101,Travel,2025-03-07,0,0.0,
E1000550,C100851,O5335,M2064,Fuel,2025-06-06,1,974.82,2025-06-13
E1000551,C104523,O5340,M2095,Fuel,2025-06-29,0,0.0,
E1000552,C100487,O5566,M2120,Entertainment,2024-09-12,0,0.0,
E1000553,C101553,O5369,M2109,Fuel,2025-07-01,0,0.0,
E1000554,C101761,O5532,M2094,Grocery,2025-04-08,0,0.0,
E1000555,C103183,O5475,M2053,Electronics,2025-03-18,0,0.0,
E1000556,C100583,O5225,M2042,Dining,2024-06-04,0,0.0,
E1000557,C104711,O5391,M2018,Fuel,2024-05-03,1,4240.87,2024-05-19
E1000558,C104310,O5365,M2027,Travel,2024-09-14,0,0.0,
E1000559,C104605,O5350,M2011,Retail,2025-03-17,0,0.0,
E1000560,C100510,O5148,M2044,Retail,2024-01-30,1,1910.97,2024-02-13
E1000561,C104121,O5186,M2006,Travel,2024-12-11,0,0.0,
E1000562,C103813,O5124,M2138,Travel,2024-04-24,0,0.0,
E1000563,C102240,O5340,M2095,Fuel,2024-10-31,1,681.43,2024-11-17
E1000564,C102150,O5220,M2120,Entertainment,2024-04-22,0,0.0,
E1000565,C103202,O5153,M2143,Grocery,2025-04-10,0,0.0,
E1000566,C100342,O5524,M2144,Travel,2024-05-09,1,653.15,2024-06-02
E1000567,C101423,O5513,M2067,Travel,2025-01-17,0,0.0,
E1000568,C103867,O5240,M2004,Entertainment,2024-04-03,0,0.0,
E1000569,C104395,O5160,M2001,Entertainment,2024-02-08,0,0.0,
E1000570,C100145,O5447,M2142,Entertainment,2024-03-25,0,0.0,
E1000571,C102817,O5030,M2093,Electronics,2024-05-17,0,0.0,
E1000572,C104557,O5576,M2077,Health & Wellness,2024-08-16,0,0.0,
E1000573,C100915,O5181,M2148,Retail,2025-06-13,0,0.0,
E1000574,C104919,O5142,M2001,Entertainment,2024-12-08,0,0.0,
E1000575,C101911,O5339,M2108,Entertainment,2024-02-07,0,0.0,
E1000576,C103701,O5179,M2026,Retail,2025-01-14,1,955.94,2025-02-02
E1000577,C101339,O5326,M2067,Travel,2024-03-13,0,0.0,
E1000578,C102246,O5099,M2133,Fuel,2024-11-13,0,0.0,
E1000579,C103917,O5170,M2024,Travel,2024-11-19,0,0.0,
E1000580,C102951,O5204,M2016,Health & Wellness,2024-11-02,0,0.0,
E1000581,C100497,O5516,M2118,Travel,2024-04-05,1,228.43,2024-04-10
E1000582,C102948,O5133,M2148,Retail,2025-02-21,1,328.66,2025-03-15
E1000583,C100790,O5516,M2118,Travel,2024-07-06,0,0.0,
E1000584,C104200,O5428,M2044,Retail,2024-07-30,0,0.0,
E1000585,C100009,O5550,M2080,Grocery,2025-02-11,0,0.0,
E1000586,C103098,O5238,M2132,Travel,2025-02-09,0,0.0,
E1000587,C102816,O5389,M2090,Grocery,2025-06-16,1,1257.77,2025-07-02
E1000588,C100326,O5474,M2069,Entertainment,2024-04-08,0,0.0,
E1000589,C103566,O5527,M2047,Dining,2025-06-29,1,856.41,2025-07-09
E1000590,C100882,O5159,M2133,Fuel,2025-04-29,0,0.0,
E1000591,C101671,O5280,M2067,Travel,2024-06-20,0,0.0,
E1000592,C100737,O5082,M2043,Fuel,2024-10-24,0,0.0,
E1000593,C102174,O5477,M2065,Electronics,2024-06-09,0,0.0,
E1000594,C100923,O5546,M2144,Travel,2025-05-11,0,0.0,
E1000595,C104266,O5114,M2063,Grocery,2025-03-19,0,0.0,
E1000596,C104482,O5026,M2114,Grocery,2024-03-05,1,1197.69,2024-03-15
E1000597,C102824,O5465,M2128,Dining,2024-01-09,0,0.0,
E1000598,C101153,O5012,M2098,Entertainment,2025-03-26,0,0.0,
E1000599,C102070,O5414,M2124,Electronics,2025-04-13,0,0.0,
E1000600,C104600,O5450,M2126,Grocery,2024-07-14,0,0.0,
E1000601,C100920,O5030,M2093,Electronics,2024-08-19,1,6455.42,2024-09-01
E1000602,C103482,O5215,M2121,Fuel,2024-08-02,0,0.0,
E1000603,C101443,O5189,M2003,Dining,2024-04-16,0,0.0,
E1000604,C104507,O5292,M2138,Travel,2024-12-19,0,0.0,
E1000605,C102801,O5352,M2102,Fuel,2024-11-30,1,9888.18,2024-12-22
E1000606,C101775,O5142,M2001,Entertainment,2024-08-10,0,0.0,
E1000607,C100028,O5061,M2101,Travel,2024-10-14,0,0.0,
E1000608,C102292,O5205,M2110,Retail,2025-07-11,1,651.84,2025-07-16
E1000609,C103703,O5303,M2064,Fuel,2024-07-20,0,0.0,
E1000610,C100825,O5123,M2086,Health & Wellness,2025-05-20,1,1680.23,2025-05-22
E1000611,C103741,O5526,M2131,Electronics,2025-05-24,1,9471.62,2025-05-26
E1000612,C100138,O5503,M2043,Fuel,2024-03-07,0,0.0,
E1000613,C104452,O5537,M2149,Retail,2025-04-13,0,0.0,
E1000614,C102259,O5288,M2048,Retail,2024-01-18,0,0.0,
E1000615,C101162,O5068,M2115,Health & Wellness,2024-08-26,0,0.0,
E1000616,C103439,O5027,M2025,Entertainment,2024-07-26,1,1436.55,2024-08-09
E1000617,C102533,O5126,M2132,Travel,2025-05-18,0,0.0,
E1000618,C101359,O5496,M2060,Entertainment,2025-04-22,0,0.0,
E1000619,C102225,O5546,M2144,Travel,2025-04-07,0,0.0,
E1000620,C102560,O5425,M2045,Fuel,2024-10-17,1,805.46,2024-11-13
E1000621,C103672,O5415,M2072,Electronics,2024-11-06,1,859.16,2024-12-02
E1000622,C102160,O5173,M2036,Electronics,2024-01-04,0,0.0,
E1000623,C100282,O5279,M2029,Entertainment,2025-06-24,0,0.0,
E1000624,C101139,O5093,M2101,Travel,2024-09-12,1,2346.16,2024-09-24
E1000625,C101797,O5328,M2058,Grocery,2024-03-01,0,0.0,
E1000626,C104136,O5149,M2124,Electronics,2025-02-17,0,0.0,
E1000627,C102979,O5214,M2066,Retail,2025-03-11,0,0.0,
E1000628,C101190,O5476,M2035,Fuel,2024-07-14,0,0.0,
E1000629,C101244,O5120,M2078,Fuel,2024-05-01,0,0.0,
E1000630,C104408,O5351,M2116,Retail,2025-06-06,0,0.0,
E1000631,C101930,O5107,M2144,Travel,2024-01-01,0,0.0,
E1000632,C102518,O5201,M2135,Dining,2025-03-05,1,4857.72,2025-03-11
E1000633,C100047,O5367,M2031,Travel,2025-03-20,1,1465.17,2025-03-30
E1000634,C100133,O5389,M2090,Grocery,2024-04-04,1,1529.22,2024-04-19
E1000635,C103046,O5162,M2048,Retail,2024-11-17,0,0.0,
E1000636,C102364,O5596,M2003,Dining,2025-06-23,0,0.0,
E1000637,C103509,O5369,M2109,Fuel,2025-04-24,0,0.0,
E1000638,C103506,O5289,M2007,Electronics,2024-07-31,1,3404.32,2024-08-19
E1000639,C102133,O5258,M2117,Dining,2024-03-29,0,0.0,
E1000640,C104094,O5172,M2010,Grocery,2025-06-11,0,0.0,
E1000641,C102537,O5103,M2127,Retail,2024-06-15,0,0.0,
E1000642,C102471,O5382,M2068,Fuel,2024-02-26,1,1253.19,2024-03-25
E1000643,C102434,O5388,M2133,Fuel,2025-04-02,1,933.69,2025-04-16
E1000644,C104335,O5111,M2137,Grocery,2024-07-21,0,0.0,
E1000645,C103522,O5528,M2141,Retail,2025-02-02,0,0.0,
E1000646,C102305,O5387,M2034,Retail,2024-10-22,0,0.0,
E1000647,C104139,O5007,M2024,Travel,2024-04-26,0,0.0,
E1000648,C101810,O5040,M2025,Entertainment,2025-03-01,0,0.0,
E1000649,C100663,O5510,M2005,Health & Wellness,2025-02-11,1,426.74,2025-02-23
E1000650,C103054,O5021,M2103,Grocery,2025-05-03,1,2730.1,2025-05-17
E1000651,C104849,O5057,M2028,Travel,2025-06-30,0,0.0,
E1000652,C104200,O5158,M2031,Travel,2025-05-14,0,0.0,
E1000653,C103492,O5570,M2118,Travel,2024-08-03,0,0.0,
E1000654,C100953,O5430,M2031,Travel,2024-09-05,0,0.0,
E1000655,C101673,O5102,M2072,Electronics,2024-05-06,0,0.0,
E1000656,C101342,O5170,M2024,Travel,2024-05-08,0,0.0,
E1000657,C103491,O5372,M2141,Retail,2024-09-26,0,0.0,
E1000658,C102742,O5352,M2102,Fuel,2024-01-22,0,0.0,
E1000659,C102104,O5472,M2006,Travel,2025-01-29,1,1693.47,2025-02-13
E1000660,C100239,O5249,M2021,Travel,2024-10-18,0,0.0,
E1000661,C102624,O5574,M2115,Health & Wellness,2024-03-05,0,0.0,
E1000662,C103049,O5094,M2063,Grocery,2025-01-19,0,0.0,
E1000663,C102109,O5049,M2100,Grocery,2025-01-02,1,1128.61,2025-01-11
E1000664,C104247,O5365,M2027,Travel,2024-05-16,0,0.0,
E1000665,C104225,O5016,M2000,Grocery,2025-05-15,0,0.0,
E1000666,C101463,O5114,M2063,Grocery,2024-11-09,0,0.0,
E1000667,C100399,O5303,M2064,Fuel,2024-07-10,0,0.0,
E1000668,C102721,O5405,M2080,Grocery,2024-12-02,0,0.0,
E1000669,C101937,O5319,M2144,Travel,2025-03-14,0,0.0,
E1000670,C104636,O5413,M2139,Health & Wellness,2024-04-02,1,860.09,2024-04-16
E1000671,C100181,O5525,M2034,Retail,2025-01-08,1,338.48,2025-01-17
E1000672,C101074,O5270,M2142,Entertainment,2024-04-08,0,0.0,
E1000673,C102573,O5298,M2076,Grocery,2024-09-04,0,0.0,
E1000674,C102397,O5312,M2022,Grocery,2024-12-01,1,360.65,2024-12-16
E1000675,C101081,O5402,M2089,Retail,2024-05-09,0,0.0,
E1000676,C100418,O5436,M2136,Dining,2024-07-28,0,0.0,
E1000677,C101160,O5295,M2020,Travel,2024-03-05,0,0.0,
E1000678,C100639,O5094,M2063,Grocery,2024-04-17,0,0.0,
E1000679,C102084,O5228,M2017,Entertainment,2025-05-28,0,0.0,
E1000680,C104589,O5363,M2062,Retail,2025-02-04,0,0.0,
E1000681,C100358,O5021,M2103,Grocery,2024-10-21,0,0.0,
E1000682,C101803,O5221,M2041,Retail,2024-04-22,0,0.0,
E1000683,C100538,O5239,M2079,Travel,2025-05-15,0,0.0,
E1000684,C104439,O5199,M2054,Retail,2025-04-05,1,421.93,2025-04-13
E1000685,C102218,O5542,M2006,Travel,2024-03-03,0,0.0,
E1000686,C101713,O5271,M2075,Electronics,2025-03-20,0,0.0,
E1000687,C100865,O5053,M2099,Dining,2024-01-02,1,555.14,2024-01-07
E1000688,C102067,O5407,M2136,Dining,2024-01-06,0,0.0,
E1000689,C102350,O5532,M2094,Grocery,2024-05-26,0,0.0,
E1000690,C100775,O5327,M2091,Electronics,2025-03-20,0,0.0,
E1000691,C103268,O5549,M2013,Fuel,2024-10-10,1,1814.2,2024-10-24
E1000692,C104671,O5325,M2034,Retail,2024-04-03,1,2294.2,2024-04-30
E1000693,C103627,O5141,M2093,Electronics,2024-03-05,0,0.0,
E1000694,C101035,O5461,M2066,Retail,2025-02-14,0,0.0,
E1000695,C100360,O5262,M2082,Dining,2024-09-04,0,0.0,
E1000696,C102819,O5259,M2092,Travel,2025-06-06,0,0.0,
E1000697,C100295,O5376,M2098,Entertainment,2024-07-17,0,0.0,
E1000698,C101426,O5594,M2112,Dining,2024-06-27,0,0.0,
E1000699,C103509,O5402,M2089,Retail,2025-05-28,0,0.0,
E1000700,C102816,O5170,M2024,Travel,2025-02-15,0,0.0,
E1000701,C102865,O5349,M2018,Fuel,2025-06-03,0,0.0,
E1000702,C100692,O5526,M2131,Electronics,2025-03-26,0,0.0,
E1000703,C104595,O5482,M2009,Dining,2025-04-11,0,0.0,
E1000704,C101067,O5022,M2044,Retail,2025-04-04,1,2687.77,2025-04-11
E1000705,C101132,O5509,M2141,Retail,2025-01-06,0,0.0,
E1000706,C101121,O5470,M2060,Entertainment,2024-03-20,0,0.0,
E1000707,C101241,O5317,M2089,Retail,2024-02-24,0,0.0,
E1000708,C100946,O5100,M2061,Entertainment,2025-02-16,0,0.0,
E1000709,C103147,O5297,M2149,Retail,2024-01-26,0,0.0,
E1000710,C101615,O5349,M2018,Fuel,2024-05-08,0,0.0,
E1000711,C104659,O5126,M2132,Travel,2024-02-20,0,0.0,
E1000712,C100062,O5346,M2009,Dining,2025-04-10,0,0.0,
E1000713,C100393,O5393,M2084,Travel,2024-08-01,1,507.93,2024-08-12
E1000714,C101526,O5147,M2094,Grocery,2024-03-12,1,371.28,2024-03-16
E1000715,C101501,O5062,M2070,Fuel,2024-01-07,0,0.0,
E1000716,C100519,O5467,M2105,Entertainment,2024-03-02,0,0.0,
E1000717,C100388,O5142,M2001,Entertainment,2024-05-04,0,0.0,
E1000718,C100587,O5270,M2142,Entertainment,2024-12-19,0,0.0,
E1000719,C103497,O5400,M2035,Fuel,2024-01-23,0,0.0,
E1000720,C103061,O5467,M2105,Entertainment,2025-06-25,0,0.0,
E1000721,C104731,O5253,M2141,Retail,2024-09-28,1,553.75,2024-10-16
E1000722,C102571,O5304,M2064,Fuel,2024-05-20,0,0.0,
E1000723,C100279,O5528,M2141,Retail,2024-07-06,0,0.0,
E1000724,C103116,O5500,M2036,Electronics,2024-02-20,0,0.0,
E1000725,C103472,O5522,M2127,Retail,2025-01-30,0,0.0,
E1000726,C101984,O5221,M2041,Retail,2024-08-12,0,0.0,
E1000727,C102281,O5120,M2078,Fuel,2025-02-01,0,0.0,
E1000728,C104281,O5344,M2029,Entertainment,2025-04-04,0,0.0,
E1000729,C100804,O5428,M2044,Retail,2025-02-18,0,0.0,
E1000730,C100074,O5437,M2135,Dining,2024-09-05,1,792.02,2024-09-17
E1000731,C102985,O5576,M2077,Health & Wellness,2025-04-01,0,0.0,
E1000732,C100709,O5062,M2070,Fuel,2024-11-08,0,0.0,
E1000733,C103662,O5537,M2149,Retail,2025-01-18,0,0.0,
E1000734,C104630,O5244,M2009,Dining,2024-10-09,0,0.0,
E1000735,C101430,O5058,M2110,Retail,2024-02-23,1,1628.87,2024-03-05
