customer_id,recency_days,frequency,monetary,cluster,segment,age,gender,city,income_bracket,tenure_months,card_type
C100271,51.0,7.0,15367.42,3,"Champions (high-value, engaged)",30,F,Maryshire,High,166,Platinum
C100272,11.0,4.0,9055.76,3,"Champions (high-value, engaged)",24,M,Grimesmouth,High,68,Green
C100273,24.0,3.0,3025.12,0,Steady Redeemers,33,M,Reedside,Affluent,33,Gold
C100274,489.0,1.0,1974.57,2,At-Risk / Lapsing,25,F,Gibsonmouth,Mid,71,Green
C100275,4.0,4.0,5540.0,3,"Champions (high-value, engaged)",33,M,Lake John,Mid,56,Gold
C100276,61.0,3.0,4316.24,0,Steady Redeemers,32,M,Hallchester,High,105,Gold
C100277,264.0,3.0,1585.4,2,At-Risk / Lapsing,46,M,West Juliefurt,Mid,101,Gold
C100278,101.0,1.0,919.33,0,Steady Redeemers,38,F,Mcneilberg,High,51,Green
C100279,145.0,6.0,10091.68,3,"Champions (high-value, engaged)",66,F,Hannaberg,High,74,Gold
C100280,57.0,4.0,3340.39,3,"Champions (high-value, engaged)",21,F,Mollymouth,High,171,Gold
C100281,62.0,5.0,7769.7,3,"Champions (high-value, engaged)",41,M,New Reneetown,Mid,121,Green
C100282,26.0,2.0,1138.46,0,Steady Redeemers,33,M,South Monica,Mid,143,Platinum
C100283,110.0,6.0,5842.87,3,"Champions (high-value, engaged)",27,M,North Terrance,Low,166,Gold
C100284,16.0,6.0,5196.719999999999,3,"Champions (high-value, engaged)",37,F,Matthewfurt,Mid,143,Platinum
C100285,56.0,5.0,5525.61,3,"Champions (high-value, engaged)",36,M,Port Markside,Low,5,Green
C100286,121.0,1.0,1083.27,0,Steady Redeemers,49,M,Finleyfort,Mid,83,Green
C100287,52.0,2.0,3392.5,0,Steady Redeemers,39,F,New Caseyport,Mid,51,Green
C100288,30.0,9.0,12037.9,3,"Champions (high-value, engaged)",30,M,Lake Christopher,Mid,10,Gold
C100289,69.0,4.0,3452.95,3,"Champions (high-value, engaged)",41,M,Port Cynthiaville,Mid,140,Green
C100290,350.0,2.0,735.91,2,At-Risk / Lapsing,35,F,Jacksonport,Low,4,Gold
C100291,240.0,1.0,460.05,2,At-Risk / Lapsing,25,F,North Markton,Low,95,Green
C100292,495.0,2.0,4685.23,2,At-Risk / Lapsing,35,F,Michaelchester,High,146,Green
C100293,532.0,1.0,512.9,2,At-Risk / Lapsing,40,F,East Amanda,Mid,80,Gold
C100294,-11.0,1.0,706.22,0,Steady Redeemers,38,F,East Gregory,Low,36,Centurion
C100295,256.0,4.0,4243.85,3,"Champions (high-value, engaged)",41,F,Harveybury,Mid,25,Green
C100296,456.0,3.0,4712.92,2,At-Risk / Lapsing,32,F,Durhamberg,High,98,Gold
C100297,560.0,0.0,0.0,1,Low-Engagement / New,41,M,South Dana,Mid,164,Gold
C100298,3.0,2.0,3047.3,0,Steady Redeemers,39,F,Scotttown,Mid,101,Gold
C100299,294.0,1.0,944.46,2,At-Risk / Lapsing,39,F,Santanaside,Low,9,Platinum
C100300,267.0,2.0,2767.1099999999997,2,At-Risk / Lapsing,38,F,North Scott,Low,61,Centurion
C100301,560.0,0.0,0.0,1,Low-Engagement / New,61,M,Vanessaport,Mid,53,Green
C100302,243.0,2.0,2721.1099999999997,2,At-Risk / Lapsing,50,M,Vaughnmouth,Mid,146,Gold
C100303,148.0,4.0,4194.01,3,"Champions (high-value, engaged)",41,M,Jamesfurt,Mid,171,Gold
C100304,270.0,2.0,1734.42,2,At-Risk / Lapsing,29,F,Rodriguezfurt,High,163,Gold
C100305,83.0,1.0,10554.39,0,Steady Redeemers,34,M,Baileyport,Affluent,63,Green
C100306,425.0,1.0,1744.19,2,At-Risk / Lapsing,55,M,Port Dominiqueview,Mid,121,Platinum
C100307,216.0,4.0,2533.37,3,"Champions (high-value, engaged)",31,F,New Michelleton,Mid,105,Platinum
C100308,-3.0,4.0,5836.93,3,"Champions (high-value, engaged)",36,F,Wallport,High,4,Green
C100309,131.0,4.0,6483.01,3,"Champions (high-value, engaged)",35,F,New Laurie,Mid,93,Green
C100310,58.0,5.0,3086.75,3,"Champions (high-value, engaged)",42,F,Lake James,Mid,169,Platinum
C100311,111.0,3.0,1695.4499999999998,0,Steady Redeemers,33,F,Ericaberg,Low,173,Green
C100312,203.0,3.0,1488.57,0,Steady Redeemers,39,F,Lake Debbieport,Low,178,Gold
C100313,122.0,5.0,9951.77,3,"Champions (high-value, engaged)",33,M,Johnsonstad,Affluent,28,Green
C100314,161.0,2.0,1664.5,0,Steady Redeemers,52,M,North Renee,High,170,Green
C100315,162.0,2.0,1510.4299999999998,0,Steady Redeemers,30,F,Julieburgh,High,80,Green
C100316,-22.0,3.0,4355.07,0,Steady Redeemers,48,M,East Kristin,Mid,76,Green
C100317,68.0,3.0,1005.22,0,Steady Redeemers,31,F,Alyssaview,Low,116,Green
C100318,82.0,4.0,3838.1400000000003,3,"Champions (high-value, engaged)",28,M,West Robin,Low,69,Gold
C100319,6.0,4.0,5893.639999999999,3,"Champions (high-value, engaged)",30,M,Coffeyport,Mid,98,Gold
C100320,72.0,1.0,516.59,0,Steady Redeemers,21,M,Lindamouth,Mid,1,Green
C100321,368.0,2.0,2436.1000000000004,2,At-Risk / Lapsing,42,F,East Karenbury,High,167,Gold
C100322,140.0,4.0,3402.3700000000003,3,"Champions (high-value, engaged)",25,M,Coffeyside,High,96,Gold
C100323,86.0,3.0,1813.6499999999999,0,Steady Redeemers,34,M,Christopherfurt,Mid,17,Gold
C100324,7.0,4.0,14093.710000000001,3,"Champions (high-value, engaged)",46,F,West Amandamouth,Affluent,112,Gold
C100325,235.0,2.0,6532.94,0,Steady Redeemers,46,F,Emilyview,High,91,Gold
C100326,224.0,1.0,650.43,2,At-Risk / Lapsing,22,M,Carsonstad,Mid,88,Centurion
C100327,347.0,1.0,2585.15,2,At-Risk / Lapsing,41,F,Lake Jesustown,Mid,163,Gold
C100328,560.0,0.0,0.0,1,Low-Engagement / New,50,F,Rosebury,Mid,174,Green
C100329,39.0,5.0,6565.74,3,"Champions (high-value, engaged)",30,M,Lake Madisonport,Mid,170,Gold
C100330,91.0,3.0,4088.24,0,Steady Redeemers,43,F,Wilsonton,Mid,167,Green
C100331,146.0,4.0,5235.49,3,"Champions (high-value, engaged)",25,M,West Wendyville,High,90,Green
C100332,185.0,2.0,2448.09,0,Steady Redeemers,42,M,East Paigeberg,Low,49,Gold
C100333,1.0,1.0,734.55,0,Steady Redeemers,39,F,Chavezside,Low,38,Platinum
C100334,99.0,3.0,984.19,0,Steady Redeemers,45,F,Matthewsberg,Low,151,Green
C100335,37.0,8.0,7659.63,3,"Champions (high-value, engaged)",44,M,Penafort,Low,150,Platinum
C100336,-17.0,5.0,22544.58,3,"Champions (high-value, engaged)",23,F,Crosbyview,High,132,Green
C100337,28.0,6.0,14479.21,3,"Champions (high-value, engaged)",39,F,Lake Mitchellmouth,High,177,Green
C100338,264.0,3.0,4448.24,2,At-Risk / Lapsing,53,F,Sampsonstad,Mid,59,Centurion
C100339,27.0,3.0,3975.52,0,Steady Redeemers,21,F,Lake Michaelstad,Low,68,Gold
C100340,290.0,2.0,4133.95,2,At-Risk / Lapsing,48,F,South Joshuaville,Mid,130,Platinum
C100341,21.0,4.0,1946.21,3,"Champions (high-value, engaged)",55,M,Davisborough,Mid,49,Platinum
C100342,407.0,2.0,1920.5300000000002,2,At-Risk / Lapsing,21,M,North Kristinbury,Low,126,Platinum
C100343,348.0,2.0,4339.66,2,At-Risk / Lapsing,30,F,Port Anne,Mid,159,Green
C100344,16.0,7.0,5118.45,3,"Champions (high-value, engaged)",43,F,Port Kathyborough,Mid,111,Green
C100345,47.0,8.0,11898.42,3,"Champions (high-value, engaged)",28,M,Port Molly,Mid,168,Platinum
C100346,183.0,4.0,2560.5299999999997,3,"Champions (high-value, engaged)",53,M,Kimtown,Mid,48,Gold
C100347,285.0,1.0,855.4,2,At-Risk / Lapsing,49,F,Micheleberg,Low,51,Gold
C100348,37.0,1.0,369.54,0,Steady Redeemers,22,M,New John,Mid,43,Green
C100349,137.0,5.0,2971.23,3,"Champions (high-value, engaged)",29,M,North Donna,Mid,98,Green
C100350,187.0,3.0,3791.83,0,Steady Redeemers,46,M,East Alexisbury,Mid,177,Gold
C100351,209.0,7.0,12479.76,3,"Champions (high-value, engaged)",46,M,Alfredview,High,124,Green
C100352,74.0,4.0,20090.06,3,"Champions (high-value, engaged)",62,M,East Judyhaven,High,80,Green
C100353,35.0,3.0,1136.08,0,Steady Redeemers,28,M,Lake Brycemouth,Low,111,Green
C100354,53.0,4.0,3039.46,3,"Champions (high-value, engaged)",54,F,Williamville,Low,143,Green
C100355,320.0,5.0,8874.21,3,"Champions (high-value, engaged)",27,M,Gordonton,Mid,27,Platinum
C100356,105.0,9.0,8738.539999999999,3,"Champions (high-value, engaged)",43,F,Stephentown,Low,158,Gold
C100357,59.0,5.0,4138.93,3,"Champions (high-value, engaged)",47,F,South Melaniechester,Mid,164,Green
C100358,84.0,4.0,10194.34,3,"Champions (high-value, engaged)",21,M,South Jennifermouth,Affluent,113,Green
C100359,274.0,3.0,2744.99,2,At-Risk / Lapsing,48,M,North Marcberg,Mid,86,Gold
C100360,30.0,6.0,12578.55,3,"Champions (high-value, engaged)",53,F,East Joshuashire,Mid,114,Green
C100361,239.0,9.0,6583.41,3,"Champions (high-value, engaged)",50,M,Oscarhaven,Mid,124,Platinum
C100362,348.0,1.0,1750.69,2,At-Risk / Lapsing,60,M,Shawnchester,Mid,49,Platinum
C100363,79.0,2.0,4908.24,0,Steady Redeemers,48,M,Port Jacquelineside,Mid,76,Platinum
C100364,0.0,9.0,34788.93,3,"Champions (high-value, engaged)",32,M,South Shannon,Affluent,55,Gold
C100365,16.0,6.0,4539.18,3,"Champions (high-value, engaged)",51,F,South Matthew,Mid,56,Green
C100366,268.0,2.0,5096.41,2,At-Risk / Lapsing,31,F,Rossville,Affluent,95,Gold
C100367,141.0,2.0,14458.51,0,Steady Redeemers,38,M,Ronaldview,Affluent,44,Green
C100368,4.0,7.0,6002.86,3,"Champions (high-value, engaged)",47,F,Stephaniefort,Low,159,Green
C100369,172.0,3.0,3819.74,0,Steady Redeemers,42,M,North Marieland,Low,87,Green
C100370,96.0,4.0,1857.06,3,"Champions (high-value, engaged)",52,F,Davisstad,Low,84,Gold
C100371,136.0,2.0,2593.84,0,Steady Redeemers,65,F,New Brian,Low,151,Green
C100372,448.0,1.0,988.04,2,At-Risk / Lapsing,25,F,Elizabethchester,Low,156,Green
C100373,45.0,4.0,6043.75,3,"Champions (high-value, engaged)",34,M,Morganchester,High,16,Gold
C100374,73.0,1.0,437.94,0,Steady Redeemers,41,F,West Carolinestad,Low,165,Centurion
C100375,20.0,4.0,4449.88,3,"Champions (high-value, engaged)",32,M,New Williamberg,Mid,149,Green
C100376,222.0,4.0,4314.530000000001,3,"Champions (high-value, engaged)",37,M,Walkerville,High,145,Gold
C100377,560.0,0.0,0.0,1,Low-Engagement / New,46,M,Meganstad,Low,37,Green
C100378,448.0,1.0,1515.8,2,At-Risk / Lapsing,45,F,Port Joshuabury,High,77,Platinum
C100379,23.0,4.0,4162.37,3,"Champions (high-value, engaged)",40,M,Bruceside,Mid,147,Green
C100380,102.0,6.0,9996.67,3,"Champions (high-value, engaged)",39,M,New Sarahview,Low,158,Platinum
C100381,2.0,4.0,3638.41,3,"Champions (high-value, engaged)",35,M,East Joshuaport,High,45,Green
C100382,189.0,1.0,880.98,0,Steady Redeemers,53,M,Michaelburgh,Mid,146,Platinum
C100383,170.0,3.0,8992.07,0,Steady Redeemers,56,M,New Diane,High,62,Green
C100384,3.0,4.0,10203.66,3,"Champions (high-value, engaged)",49,F,East Joycetown,High,164,Green
C100385,216.0,3.0,2286.82,0,Steady Redeemers,25,M,Lake Alyssafurt,High,100,Green
C100386,92.0,5.0,9341.98,3,"Champions (high-value, engaged)",35,M,Chavezburgh,Mid,52,Green
C100387,488.0,1.0,411.4,2,At-Risk / Lapsing,40,F,Larrymouth,Low,19,Platinum
C100388,3.0,5.0,9294.8,3,"Champions (high-value, engaged)",27,F,North Ericton,High,109,Gold
C100389,33.0,7.0,6763.28,3,"Champions (high-value, engaged)",38,F,West Scottchester,High,44,Gold
C100390,86.0,2.0,5810.5,0,Steady Redeemers,38,F,Lawsonchester,Affluent,7,Centurion
C100391,293.0,1.0,1639.17,2,At-Risk / Lapsing,49,M,Jasonhaven,Mid,172,Gold
C100392,518.0,2.0,1072.06,2,At-Risk / Lapsing,32,F,West Russellport,Mid,117,Centurion
C100393,55.0,6.0,7239.219999999999,3,"Champions (high-value, engaged)",50,M,Roseport,High,68,Green
C100394,168.0,3.0,4390.79,0,Steady Redeemers,27,F,East Randallton,Mid,34,Platinum
C100395,27.0,3.0,8237.76,3,"Champions (high-value, engaged)",29,F,East Kevinborough,Affluent,69,Green
C100396,171.0,3.0,6413.13,0,Steady Redeemers,33,F,Port Jonathan,High,55,Gold
C100397,16.0,6.0,4906.14,3,"Champions (high-value, engaged)",38,F,Davidfort,Mid,10,Gold
C100398,240.0,1.0,616.8,2,At-Risk / Lapsing,21,M,Thompsonfurt,High,42,Gold
C100399,-10.0,4.0,3184.11,3,"Champions (high-value, engaged)",43,M,New Angelica,High,41,Gold
C100400,325.0,1.0,411.2,2,At-Risk / Lapsing,56,F,Charleston,Low,122,Green
C100401,-12.0,5.0,13980.939999999999,3,"Champions (high-value, engaged)",45,F,Smithland,Affluent,138,Centurion
C100402,137.0,3.0,1659.1999999999998,0,Steady Redeemers,35,M,Barbarashire,Mid,10,Centurion
C100403,560.0,0.0,0.0,1,Low-Engagement / New,26,F,Mckinneychester,High,102,Centurion
C100404,122.0,3.0,2979.79,0,Steady Redeemers,21,M,Dariustown,Mid,128,Centurion
C100405,-1.0,5.0,4230.04,3,"Champions (high-value, engaged)",21,F,Georgemouth,High,179,Platinum
C100406,51.0,9.0,19226.41,3,"Champions (high-value, engaged)",36,F,Christopherville,Mid,149,Centurion
C100407,96.0,5.0,4259.0,3,"Champions (high-value, engaged)",61,M,South Brianna,Low,136,Platinum
C100408,311.0,3.0,4286.63,2,At-Risk / Lapsing,21,M,South Monicamouth,Affluent,92,Gold
C100409,110.0,2.0,697.0999999999999,0,Steady Redeemers,45,M,West Kimberly,Low,113,Platinum
C100410,198.0,1.0,383.64,2,At-Risk / Lapsing,30,F,New Cynthiahaven,Mid,78,Platinum
C100411,474.0,1.0,3351.99,2,At-Risk / Lapsing,34,F,Port Michael,Affluent,85,Gold
C100412,12.0,10.0,32142.670000000002,3,"Champions (high-value, engaged)",27,F,East Curtis,Affluent,30,Gold
C100413,293.0,3.0,1985.03,2,At-Risk / Lapsing,22,F,Jamesberg,Mid,49,Green
C100414,27.0,3.0,8206.21,3,"Champions (high-value, engaged)",39,M,East Stephaniefort,Mid,9,Platinum
C100415,63.0,3.0,2122.25,0,Steady Redeemers,40,M,Webstershire,Mid,145,Centurion
C100416,449.0,2.0,3818.1800000000003,2,At-Risk / Lapsing,45,F,Maldonadoshire,Mid,69,Green
C100417,-8.0,3.0,4630.639999999999,0,Steady Redeemers,21,F,Michellemouth,Mid,58,Green
C100418,103.0,4.0,5765.54,3,"Champions (high-value, engaged)",47,M,South Carlos,High,62,Green
C100419,58.0,2.0,2888.12,0,Steady Redeemers,47,M,Welchview,High,52,Gold
C100420,294.0,3.0,11735.96,2,At-Risk / Lapsing,42,M,West Williamport,High,40,Green
C100421,1.0,6.0,12400.619999999999,3,"Champions (high-value, engaged)",33,F,Hayeston,High,166,Gold
C100422,116.0,1.0,344.85,0,Steady Redeemers,41,M,Marieland,Low,171,Centurion
C100423,229.0,2.0,1334.62,2,At-Risk / Lapsing,36,F,New Brookefurt,Mid,63,Gold
C100424,414.0,1.0,2602.17,2,At-Risk / Lapsing,48,M,Carpenterton,Low,147,Green
C100425,137.0,2.0,4059.18,0,Steady Redeemers,33,M,Stoutshire,Mid,50,Platinum
C100426,21.0,4.0,5961.08,3,"Champions (high-value, engaged)",39,M,West Cassidy,Mid,161,Gold
C100427,14.0,4.0,9255.869999999999,3,"Champions (high-value, engaged)",21,F,North Shannon,High,141,Green
C100428,41.0,6.0,4016.82,3,"Champions (high-value, engaged)",41,M,Toniland,Mid,78,Gold
C100429,102.0,3.0,2176.31,0,Steady Redeemers,29,M,North John,Low,97,Gold
C100430,58.0,3.0,2087.76,0,Steady Redeemers,43,M,Ritterhaven,Low,43,Platinum
C100431,198.0,3.0,9558.710000000001,0,Steady Redeemers,46,F,West Nathan,High,177,Platinum
C100432,406.0,2.0,2724.16,2,At-Risk / Lapsing,31,M,Paulmouth,Mid,36,Green
C100433,34.0,7.0,4507.57,3,"Champions (high-value, engaged)",38,F,Port Crystalmouth,Low,122,Green
C100434,84.0,2.0,682.3199999999999,0,Steady Redeemers,39,M,West Codyfurt,Low,108,Green
C100435,11.0,5.0,5145.01,3,"Champions (high-value, engaged)",42,F,Johnathanberg,High,10,Gold
C100436,560.0,0.0,0.0,1,Low-Engagement / New,46,F,Christopherberg,Low,95,Platinum
C100437,216.0,3.0,2720.81,0,Steady Redeemers,45,M,Kylefurt,High,6,Gold
C100438,160.0,1.0,1011.54,0,Steady Redeemers,33,F,New Jeanne,High,57,Green
C100439,253.0,2.0,848.64,2,At-Risk / Lapsing,55,M,West Angelicamouth,Low,129,Centurion
C100440,64.0,7.0,3051.85,3,"Champions (high-value, engaged)",46,F,Lake Jacqueline,Low,71,Platinum
C100441,242.0,4.0,6075.95,3,"Champions (high-value, engaged)",53,M,Lake Ellenhaven,Affluent,21,Green
C100442,174.0,2.0,2167.62,0,Steady Redeemers,41,M,Andrewport,Mid,92,Platinum
C100443,94.0,3.0,2525.59,0,Steady Redeemers,42,M,East Matthew,Mid,127,Gold
C100444,331.0,2.0,2658.54,2,At-Risk / Lapsing,36,M,Leeberg,High,80,Green
C100445,69.0,3.0,7082.240000000001,0,Steady Redeemers,33,M,North Kenneth,Affluent,56,Green
C100446,124.0,4.0,9963.84,3,"Champions (high-value, engaged)",48,F,New Kellihaven,Affluent,116,Green
C100447,-13.0,6.0,12448.05,3,"Champions (high-value, engaged)",40,M,Lake Matthewberg,High,148,Green
C100448,560.0,0.0,0.0,1,Low-Engagement / New,36,F,Mooreburgh,Mid,25,Gold
C100449,11.0,7.0,4586.3,3,"Champions (high-value, engaged)",26,F,Lake Samuel,Low,156,Green
C100450,31.0,3.0,13005.31,3,"Champions (high-value, engaged)",55,F,Diazbury,High,5,Green
C100451,347.0,2.0,1133.28,2,At-Risk / Lapsing,39,F,Bishopmouth,Mid,120,Gold
C100452,80.0,2.0,1296.2,0,Steady Redeemers,24,M,New John,Mid,21,Green
C100453,231.0,2.0,2782.84,0,Steady Redeemers,38,M,Mckeeborough,Affluent,18,Gold
C100454,509.0,1.0,399.53,2,At-Risk / Lapsing,35,M,Erikashire,Low,175,Gold
C100455,25.0,5.0,6930.21,3,"Champions (high-value, engaged)",35,F,Murrayport,Mid,57,Gold
C100456,295.0,3.0,1877.0900000000001,2,At-Risk / Lapsing,44,F,Shawchester,Low,93,Centurion
C100457,262.0,3.0,2945.7200000000003,2,At-Risk / Lapsing,35,F,Port James,Mid,19,Green
C100458,364.0,2.0,1784.88,2,At-Risk / Lapsing,34,F,Port John,Low,128,Gold
C100459,139.0,5.0,6534.54,3,"Champions (high-value, engaged)",52,F,Sawyerside,Low,97,Green
C100460,560.0,0.0,0.0,1,Low-Engagement / New,21,F,Lake Meghanville,Low,131,Platinum
C100461,83.0,4.0,1999.56,3,"Champions (high-value, engaged)",37,F,Christopherburgh,Mid,170,Platinum
C100462,192.0,2.0,4355.48,0,Steady Redeemers,48,F,Shannonhaven,High,21,Green
C100463,252.0,1.0,1038.63,2,At-Risk / Lapsing,44,F,Port Samuel,Mid,40,Gold
C100464,87.0,2.0,4274.54,0,Steady Redeemers,49,F,Port Shannon,Affluent,67,Green
C100465,205.0,1.0,711.72,2,At-Risk / Lapsing,60,F,Sarahchester,Mid,153,Centurion
C100466,24.0,1.0,422.41,0,Steady Redeemers,56,F,South Waynebury,Mid,127,Green
C100467,30.0,4.0,7700.83,3,"Champions (high-value, engaged)",25,M,Vangstad,High,55,Platinum
C100468,461.0,1.0,350.91,2,At-Risk / Lapsing,21,F,North Lucas,Mid,180,Green
C100469,51.0,7.0,21590.239999999998,3,"Champions (high-value, engaged)",41,F,Port Jennifermouth,Affluent,172,Gold
C100470,392.0,1.0,673.47,2,At-Risk / Lapsing,23,M,East Benjamin,Low,109,Centurion
C100471,85.0,6.0,16445.73,3,"Champions (high-value, engaged)",21,M,Hortonberg,Affluent,98,Platinum
C100472,8.0,5.0,2833.13,3,"Champions (high-value, engaged)",41,F,Westtown,Low,112,Green
C100473,105.0,3.0,10337.84,0,Steady Redeemers,44,F,North Jonathanberg,High,115,Gold
C100474,306.0,5.0,5756.75,3,"Champions (high-value, engaged)",56,M,Rodriguezport,Mid,117,Green
C100475,161.0,3.0,6440.24,0,Steady Redeemers,46,M,West David,Affluent,87,Gold
C100476,560.0,0.0,0.0,1,Low-Engagement / New,59,F,South Danielle,Low,81,Green
C100477,134.0,4.0,11098.37,3,"Champions (high-value, engaged)",41,M,Brownfort,Mid,66,Green
C100478,560.0,0.0,0.0,1,Low-Engagement / New,25,M,Lake Zacharybury,Affluent,19,Gold
C100479,167.0,4.0,6205.349999999999,3,"Champions (high-value, engaged)",47,F,West Ruben,Mid,135,Green
C100480,276.0,2.0,4389.69,2,At-Risk / Lapsing,52,F,Johnchester,Mid,118,Gold
C100481,58.0,5.0,20761.940000000002,3,"Champions (high-value, engaged)",42,F,Lake Elizabeth,High,42,Green
C100482,13.0,2.0,10593.46,0,Steady Redeemers,53,M,Carloshaven,Mid,42,Green
C100483,180.0,3.0,11021.73,0,Steady Redeemers,36,M,South Morganton,Mid,59,Gold
C100484,47.0,2.0,2564.74,0,Steady Redeemers,44,M,Zavalaview,Mid,20,Green
C100485,-10.0,6.0,43041.69,3,"Champions (high-value, engaged)",36,M,West Kristinastad,Affluent,73,Green
C100486,405.0,1.0,942.05,2,At-Risk / Lapsing,64,M,Lake Diane,Low,17,Gold
C100487,106.0,2.0,3749.67,0,Steady Redeemers,47,F,Port Bonniemouth,Mid,27,Gold
C100488,53.0,5.0,22044.4,3,"Champions (high-value, engaged)",25,M,North Michael,Affluent,175,Gold
C100489,138.0,4.0,4206.16,3,"Champions (high-value, engaged)",58,F,Lisaburgh,High,2,Green
C100490,80.0,2.0,1135.3600000000001,0,Steady Redeemers,29,M,Pollardfort,Mid,63,Green
C100491,261.0,3.0,3133.92,2,At-Risk / Lapsing,38,F,Port Dennis,Mid,62,Platinum
C100492,6.0,1.0,1287.78,0,Steady Redeemers,43,F,Johnsonborough,Mid,100,Centurion
C100493,281.0,2.0,1093.6799999999998,2,At-Risk / Lapsing,44,M,Port Jameston,Low,19,Green
C100494,560.0,0.0,0.0,1,Low-Engagement / New,43,M,Sarahhaven,Mid,17,Gold
C100495,-3.0,5.0,12976.830000000002,3,"Champions (high-value, engaged)",25,F,Haysside,Mid,69,Green
C100496,42.0,6.0,4882.31,3,"Champions (high-value, engaged)",43,F,Kingborough,Mid,167,Green
C100497,152.0,2.0,571.6500000000001,0,Steady Redeemers,50,F,Michaelton,Low,117,Green
C100498,421.0,2.0,2469.56,2,At-Risk / Lapsing,49,M,Joshuastad,Affluent,81,Gold
C100499,47.0,6.0,19630.760000000002,3,"Champions (high-value, engaged)",23,F,Prestonmouth,Affluent,39,Green
C100500,560.0,0.0,0.0,1,Low-Engagement / New,30,F,Morganburgh,High,36,Platinum
C100501,38.0,3.0,5832.58,0,Steady Redeemers,26,M,Holtstad,Mid,168,Gold
C100502,129.0,4.0,3467.06,3,"Champions (high-value, engaged)",41,F,Lauriechester,Mid,173,Green
C100503,1.0,1.0,642.34,0,Steady Redeemers,21,F,South Carrieburgh,High,132,Platinum
C100504,32.0,11.0,24442.59,3,"Champions (high-value, engaged)",25,F,Manuelland,High,153,Green
C100505,83.0,3.0,1710.69,0,Steady Redeemers,30,F,Donnaport,Low,158,Gold
C100506,136.0,6.0,33861.61,3,"Champions (high-value, engaged)",21,F,Morrisonchester,Affluent,29,Green
C100507,131.0,3.0,9756.39,0,Steady Redeemers,37,M,Lake Scott,High,51,Green
C100508,453.0,1.0,5700.16,2,At-Risk / Lapsing,21,M,Williamsstad,Affluent,152,Green
C100509,76.0,3.0,6904.61,0,Steady Redeemers,43,F,Hillton,High,14,Green
C100510,13.0,6.0,7568.02,3,"Champions (high-value, engaged)",33,F,Lake Danastad,Mid,69,Green
C100511,227.0,3.0,2054.91,0,Steady Redeemers,31,F,North Douglas,Mid,146,Green
C100512,94.0,7.0,25038.890000000003,3,"Champions (high-value, engaged)",32,M,Johnsonland,Affluent,170,Centurion
C100513,21.0,8.0,14819.69,3,"Champions (high-value, engaged)",37,M,Port Deanna,High,57,Green
C100514,15.0,5.0,3588.29,3,"Champions (high-value, engaged)",44,F,Patrickshire,Low,12,Green
C100515,210.0,1.0,1372.11,2,At-Risk / Lapsing,52,F,New Ericmouth,Low,17,Centurion
C100516,87.0,4.0,3484.6000000000004,3,"Champions (high-value, engaged)",49,M,Nathanland,Mid,30,Gold
C100517,32.0,4.0,2795.7200000000003,3,"Champions (high-value, engaged)",62,F,New Michael,High,88,Gold
C100518,204.0,3.0,4409.32,0,Steady Redeemers,45,M,Debrabury,Affluent,99,Green
C100519,560.0,0.0,0.0,1,Low-Engagement / New,39,M,North Jillfort,Low,23,Gold
C100520,72.0,3.0,6540.839999999999,0,Steady Redeemers,32,F,Mcintyreville,Mid,129,Green
